Q77774,"Maria Furtwängler è un'attrice e medico tedesca, nota per il suo ruolo di commissario di polizia Charlotte Lindholm nella serie televisiva ""Tatort"" (Scena del crimine).
"
Q790291,"Barbara Polla è una gallerista, curatrice d'arte, scrittrice e medico svizzera, nota per il suo approccio interdisciplinare che fonde arte, scienza e medicina.
"
Q9322750,"Rosalie Slaughter Morton è stata una dottoressa e chirurga statunitense, impegnata nella sanità pubblica e nel sostegno ai medici durante la prima guerra mondiale.
"
Q961872,"Nathalie Zajde è una psicoanalista e scrittrice francese, specializzata in questioni legate alla trasmissione della memoria ebraica e alla Shoah.
"
Q969458,"Linda Peeno è una dottoressa e bioeticista americana conosciuta per aver pubblicamente ammesso di aver negato cure mediche quando lavorava come revisore medico per una compagnia assicurativa, e da allora è diventata una critica del sistema sanitario basato sul profitto.
"
Q996001,"Fanny Targioni Tozzetti è stata una botanica ed entomologa italiana del XIX secolo, nota per i suoi studi sulla crittogamia e sui parassiti delle piante.
"
Q1050613,"Merit Ptah è stata una dottoressa dell'antico Egitto, considerata la prima donna medico conosciuta nella storia.
"
Q16206163,"Trotula è stata una dottoressa italiana del Medioevo, considerata una delle prime ginecologhe della storia.
"
Q16222582,"Suzanne Noël è stata una pioniera della chirurgia plastica francese, nota per aver contribuito a rendere la chirurgia estetica socialmente accettabile e per aver aiutato le donne sfregiate durante la Prima Guerra Mondiale.
"
Q202307,"Lina Medina è la persona più giovane nella storia medica confermata ad aver partorito, all'età di cinque anni, sette mesi e ventuno giorni.
"
Q21884136,"Valentina Zambra è una scrittrice italiana, autrice di romanzi e racconti che spesso esplorano temi legati all'infanzia, all'adolescenza e alle relazioni familiari.
"
Q22069432,"Rosanna Gusmano è una nota attrice e doppiatrice italiana, conosciuta per aver prestato la voce a diversi personaggi iconici in film d'animazione e serie TV.
"
Q235464,"Elizabeth Garrett Anderson è stata una dottoressa e suffragetta inglese, la prima donna a qualificarsi come medico e chirurgo in Gran Bretagna.
"
Q270650,"Margaret Chan è un medico cinese-canadese che è stata Direttore Generale dell'Organizzazione Mondiale della Sanità (OMS) dal 2006 al 2017.
"
Q276312,"Maria Elizabeth Zakrzewska è stata una medico polacco-americana che ha fondato uno dei primi ospedali femminili negli Stati Uniti, il New England Hospital for Women and Children, e ha dedicato la sua vita a migliorare l'istruzione e le opportunità per le donne in medicina.
"
Q290524,"Cicely Saunders è stata un medico, infermiera e scrittrice britannica, pioniera del movimento degli hospice e del moderno approccio alle cure palliative.
"
Q3372863,"Maria Dalle Donne è stata la prima donna al mondo a laurearsi in medicina e chirurgia.
"
Q3613550,"Amalia Moretti Foggia, nota anche con lo pseudonimo di Petronilla, è stata una scrittrice e giornalista italiana, considerata una pioniera della divulgazione culinaria in Italia.
"
Q3732151,"Ernestina Paper è una giornalista e scrittrice italiana, nota per i suoi reportage, inchieste e libri incentrati su temi sociali, politici e di costume.
"
Q3734270,"Eugenia Sacerdote de Lustig è stata una medica, microbiologa e virologa italiana naturalizzata argentina, nota per il suo lavoro pionieristico sulla poliomielite e per essere stata la prima persona a coltivare il virus della poliomielite in Argentina.
"
Q3827749,"Laura Conti è stata una partigiana, politica, scrittrice e ambientalista italiana, nota per il suo impegno nella lotta antifascista, per la promozione dei diritti delle donne e per la difesa dell'ambiente, in particolare per il suo ruolo nel disastro di Seveso.
"
Q3844140,"""Mamma Ebe era una controversa guaritrice italiana.""
"
Q446151,"Anna Kuliscioff è stata una rivoluzionaria russa naturalizzata italiana, figura di spicco del socialismo italiano e pioniera nella lotta per l'emancipazione femminile.
"
Q463478,"Aletta Jacobs è stata una dottoressa, suffragetta e pacifista olandese, considerata una delle figure più importanti del movimento femminista nei Paesi Bassi.
"
Q518850,"Alicia Moreau de Justo è stata una dottoressa, politica e attivista femminista argentina, nota per la sua lotta per i diritti delle donne e per il suffragio femminile in Argentina.
"
Q53023902,"Hermina Walch-Kaminski è una storica dell'arte tedesca specializzata nello studio dell'arte e della cultura visiva del Medioevo, con particolare attenzione all'illuminazione di manoscritti e alle donne artiste.
"
Q66335,"Traute Lafrenz era l'ultimo membro ancora in vita del gruppo di resistenza White Rose, noto per aver diffuso volantini che si opponevano al regime nazista nella Germania della seconda guerra mondiale.
"
Q7496760,"Ohanna Shivanand è un'attrice e modella indiana che ha lavorato principalmente nell'industria cinematografica telugu.
"
Q7648728,"Susannah Lazar è un'autrice americana di romanzi per giovani adulti, nota per il suo libro di debutto *I Want to Be Where You Are*.
"
Q77174,"Christiane Nüsslein-Volhard è una biologa e genetista tedesca vincitrice del Premio Nobel per la Fisiologia o la Medicina nel 1995 per le sue ricerche sul controllo genetico dello sviluppo embrionale.
"
Q8861061,"Bronisława Dłuska è stata una dottoressa polacca, nonché sorella maggiore di Marie Curie, che contribuì finanziariamente agli studi di Marie e in seguito aprì un sanatorio a Zakopane.
"
Q10543019,"Alexandra Lunca è una tiktoker rumena nota per i suoi video di danza e sincronizzazione labiale, che spesso presentano la cultura rumena.
"
Q1179963,"Joyce Lussu è stata una scrittrice, traduttrice, partigiana, e politica italiana, nota per il suo impegno antifascista e per le sue opere letterarie e traduzioni.
"
Q1272094,"Natalia Gaitán è stata una calciatrice colombiana, capitana della nazionale femminile colombiana, morta prematuramente a causa di un cancro.
"
Q14507650,"Melanie Fischer è un'ex sciatrice alpina tedesca specializzata nello slalom.
"
Q147663,"Zara Phillips è la nipote della regina Elisabetta II e un'apprezzata cavallerizza britannica, vincitrice di una medaglia d'argento olimpica.
"
Q15019862,"Ilaria Bombelli è una fisica italiana, nota per i suoi contributi alla gravità quantistica a loop e alla termodinamica dei buchi neri.
"
Q17341174,"Jennifer Antonecchia è una truccatrice e hairstylist esperta, rinomata per il suo lavoro nel settore dell'intrattenimento, in particolare nel mondo del cinema e della televisione.
"
Q17386073,"Manuela Giugliano è una calciatrice italiana, centrocampista della Roma e della nazionale italiana.
"
Q17620370,"Alice Tortelli è una giovane attrice italiana, nota soprattutto per il suo ruolo da protagonista nella serie Netflix ""Di4ri"".
"
Q18224696,"Stefania Tarenzi è una conduttrice radiofonica e televisiva italiana, nota per i suoi programmi musicali e di intrattenimento.
"
Q18402445,"Aleksandra Sikora è una conduttrice televisiva polacca, nota soprattutto per i suoi programmi di intrattenimento e per aver partecipato a diverse edizioni di ""Taniec z Gwiazdami"" (Ballando con le Stelle).
"
Q18747424,"Claudia Carta è una giornalista e scrittrice italiana, nota per le sue inchieste e i suoi libri che trattano temi sociali e politici.
"
Q18758999,"Giorgia Brenzan è una politica italiana, attualmente deputata alla Camera per Fratelli d'Italia.
"
Q1887704,"Sherida Spitse è una calciatrice olandese professionista che gioca come centrocampista nel club norvegese LSK Kvinner e nella nazionale olandese.
"
Q19410187,"Giulia Rizzon è una conduttrice televisiva e giornalista italiana, nota per i suoi programmi scientifici e di divulgazione su Rai e altri canali.
"
Q19410255,"Marina Rogazione è una giornalista italiana specializzata in temi sociali, ambientali e di innovazione, che ha lavorato per diverse testate nazionali e internazionali.
"
Q19561785,"Stephanie Sigman è un'attrice messicana nota per i suoi ruoli in ""Miss Bala"", ""Narcos"" e ""Spectre"" (film di James Bond).
"
Q20641135,"Ma Jun è una calciatrice cinese che gioca come centrocampista per il Jiangsu Wuxi e per la nazionale cinese femminile.
"
Q237299,"Gro Hammerseng-Edin è una giocatrice di pallamano norvegese in pensione, ampiamente considerata una delle migliori di sempre.
"
Q23759644,"Sara Barattin è un'ex rugbista italiana, mediano di mischia, che ha giocato per la nazionale italiana per oltre 100 partite ed è considerata una delle figure più importanti del rugby femminile italiano.
"
Q2502287,"Cheryl Salisbury è un'ex calciatrice neozelandese che ha capitanato la nazionale femminile neozelandese, le Football Ferns, e detiene il record di presenze per la sua nazione.
"
Q272214,"Grace Lee Whitney è stata un'attrice e cantante americana, conosciuta soprattutto per il suo ruolo di Janice Rand nella serie televisiva originale di Star Trek.
"
Q289413,"Maria Luisa Berti è una politica sammarinese, più volte Capitano Reggente (Capo di Stato) di San Marino e attuale Segretario di Stato per gli Affari Esteri.
"
Q28968159,"Mimma Zavoli è una giornalista e conduttrice televisiva italiana, nota per aver condotto il TG2 e per il suo lavoro di inviata speciale.
"
Q29556182,"Stephanie Bannon è una scienziata che si occupa di ricerca sulla demenza frontotemporale presso il Mayo Clinic.
"
Q2961030,"Charlotte de Berry è stata una pirata inglese del XVII secolo, conosciuta per essersi travestita da uomo per navigare e combattere, e per aver comandato una nave dopo la morte del marito pirata.
"
Q3066765,"Farah Palmer è un'ex giocatrice di rugby neozelandese che è stata capitana della nazionale di rugby femminile, le Black Ferns, ed è considerata una delle figure più importanti nella storia del rugby femminile in Nuova Zelanda.
"
Q3071101,"Fiao'o Fa'amausili è un giocatore di rugby a 15 australiano.
"
Q3520476,"Mithali Raj è un'ex giocatrice di cricket indiana, ampiamente considerata una delle più grandi battitrici di tutti i tempi nel cricket femminile.
"
Q3634695,"Barbara Torelli è stata una nobildonna italiana del XV secolo, poetessa e figura di spicco della corte di Ferrara, ricordata per la sua bellezza e cultura.
"
Q3642004,"""Bona lombarda"" è un'espressione dialettale lombarda che significa ""serva lombarda"" o ""domestica lombarda"".
"
Q3776663,"Greta Vallotto è una giovane influencer italiana nota per i suoi contenuti di moda, beauty e lifestyle su TikTok e Instagram.
"
Q3893553,"Paola Di Marino è una compositrice e sound artist italiana, nota per le sue opere che esplorano il rapporto tra suono, spazio e percezione, spesso utilizzando strumenti non convenzionali ed elettronica.
"
Q4007688,"Valentina Fambrini è una fisica italiana, divulgatrice scientifica e autrice, nota per il suo lavoro sui neutrini e per la sua attività di comunicazione della scienza sui social media e in eventi pubblici.
"
Q41606,"Kathryn Hire è una ex astronauta della NASA, ingegnere e capitano della Marina degli Stati Uniti, che ha partecipato a due missioni dello Space Shuttle.
"
Q432898,"Lisa De Vanna è un'ex calciatrice australiana, ampiamente considerata una delle migliori attaccanti nella storia del calcio australiano femminile.
"
Q437048,"Wendie Renard è una calciatrice professionista francese che gioca come difensore centrale per l'Olympique Lyonnais e la squadra nazionale francese, dove è anche il capitano."
Q438123,"Marita Skammelsrud Lund è una calciatrice norvegese professionista che gioca come centrocampista per il club italiano della Juventus e per la nazionale norvegese.
"
Q438488,"Yoreli Rincón è una calciatrice professionista colombiana che gioca come centrocampista offensivo per l'Atletico Nacional e la nazionale colombiana.
"
Q438960,"Lynette Woodard è un'ex giocatrice di basket americana considerata una pioniera dello sport femminile, essendo stata la prima donna a giocare negli Harlem Globetrotters.
"
Q452257,"Non ci sono informazioni ampiamente disponibili su una persona di nome ""Carla Overbeck"". È possibile che sia una persona non famosa o che il nome sia scritto in modo errato.
"
Q45250082,"Tuva Hansen è una calciatrice norvegese che gioca come difensore per il club norvegese Brann e per la nazionale norvegese.
"
Q460924,"Caroline Seger è una calciatrice professionista svedese che gioca come centrocampista e capitano per la squadra nazionale svedese.
"
Q4725149,"Ali Riley è una calciatrice professionista neozelandese, che gioca come difensore per l'Angel City FC nella National Women's Soccer League e per la nazionale neozelandese.
"
Q49385645,"Emma Lipman è una calciatrice professionista inglese che gioca come difensore centrale.
"
Q4956865,"Ci sono molte persone che si chiamano Josefin Johansson, quindi senza ulteriori informazioni è difficile dire a quale ti riferisci. Potrebbe essere una comica, attrice e presentatrice svedese, oppure una giocatrice di hockey su ghiaccio svedese, o qualcun altro.
"
Q51133653,"Elisa Giordano è una rugbista italiana, capitana della nazionale femminile e delle Valsugana Rugby Padova, considerata una delle migliori giocatrici italiane di rugby.
"
Q5394869,"Glódís Perla Viggósdóttir è una calciatrice islandese professionista che gioca come difensore per il club svedese FC Rosengård e per la nazionale islandese.
"
Q640183,"Marta Pagnini è una ginnasta ritmica italiana, campionessa del mondo nel 2011 e vincitrice di una medaglia di bronzo alle Olimpiadi di Londra 2012 e argento a Rio 2016 nel concorso a squadre.
"
Q7279205,"Rachel Corsie è una calciatrice professionista scozzese che gioca come difensore nel club Aston Villa della FA Women's Super League e nella nazionale scozzese.
"
Q981400,"Anna Gawrońska è una polacca specializzata in studi romantici, una storica della letteratura, una editrice scientifica e una traduttrice di letteratura.
"
Q19966639,"Alessia Maurelli è una ginnasta italiana, capitana della squadra nazionale di ginnastica ritmica, vincitrice di numerose medaglie a livello mondiale ed europeo, tra cui una medaglia di bronzo alle Olimpiadi di Tokyo 2020.
"
Q461488,"Kim Little è una calciatrice professionista scozzese che gioca come centrocampista per l'Arsenal della Women's Super League e per la nazionale scozzese.
"
Q582938,"Sara Gama è una calciatrice italiana, capitana della Juventus Women e della Nazionale italiana femminile.
"
Q6539405,"Lia Wälti è una calciatrice professionista svizzera che gioca come centrocampista per il club inglese Arsenal e per la nazionale svizzera.
"
Q6557764,"Lisa Alborghetti è una calciatrice italiana, centrocampista dell'Inter e della nazionale italiana.
"
Q7169410,"Pernille Harder è una calciatrice professionista danese che gioca come attaccante del Bayern Monaco e della nazionale danese.
"
Q123363,"Corine Mauch è una politica svizzera, membro del Partito Socialista Svizzero, che è stata sindaca di Zurigo dal 2009 al 2022.
"
Q13482386,"Valeria Mancinelli è l'attuale sindaca di Ancona, in carica dal 2013.
"
Q13562286,"Susan Weiner è una nota autrice, relatrice e consulente finanziaria, specializzata nell'aiutare le persone a raggiungere i propri obiettivi finanziari attraverso una pianificazione previdenziale e investimenti efficaci.
"
Q1491004,"Sara Duterte è l'attuale vicepresidente delle Filippine, in carica dal 2022.
"
Q15633683,"Catherine Samba-Panza è stata una politica e avvocata centrafricana che ha servito come presidente ad interim della Repubblica Centrafricana dal 2014 al 2016, durante un periodo di intenso conflitto civile.
"
Q1567700,"Danica Simšič è una politica slovena, sindaco del comune di Vrhnika dal 2010.
"
Q17285113,"Silvia Marchionini è una politica italiana, sindaca di Verbania dal 2014.
"
Q18811765,"Maria Luisa Baldoni è stata una politica italiana, senatrice della Repubblica per due legislature e sottosegretaria di Stato al Ministero del lavoro e della previdenza sociale.
"
