Q4120127,"Fatima bint Mubarak Al Ketbi es la madre del actual presidente de los Emiratos Árabes Unidos, Mohammed bin Zayed Al Nahyan, y una defensora de los derechos de las mujeres, la familia y la infancia en los EAU.
"
Q4199383,"Marisa Letícia Lula da Silva fue la esposa del expresidente brasileño Luiz Inácio Lula da Silva y la Primera Dama de Brasil entre 2003 y 2011.
"
Q4205596,"Hilaria del Rosario fue una filántropa y revolucionaria filipina, conocida por su valentía y apoyo a la causa independentista durante la Revolución Filipina.
"
Q42424725,"Laura Carbó Núñez es una política española, diputada en el Parlamento de Cataluña por Esquerra Republicana de Catalunya (ERC).
"
Q432694,"Patricia Kennedy Lawford fue una socialité estadounidense y hermana del presidente John F. Kennedy, conocida por su matrimonio con el actor Peter Lawford y su influencia en el Rat Pack.
"
Q437850,"Dulce Figueiredo fue la esposa del presidente brasileño João Figueiredo, sirviendo como Primera Dama de Brasil de 1979 a 1985.
"
Q43962933,"Auxillia Mnangagwa es la actual Primera Dama de Zimbabue, casada con el Presidente Emmerson Mnangagwa.
"
Q459055,"Hope Portocarrero fue la esposa del dictador nicaragüense Anastasio Somoza Debayle, y por ende, la Primera Dama de Nicaragua durante su régimen.
"
Q45918664,"Elenis Rodríguez es una política colombiana, Senadora de la República por la circunscripción especial indígena y perteneciente al partido Mais.
"
Q459991,"Mary Surratt fue la dueña de una pensión en Washington D.C. y fue la primera mujer en ser ejecutada por el gobierno federal de los Estados Unidos, acusada de conspirar para asesinar al presidente Abraham Lincoln.
"
Q465908,"Sally Hayfron fue la primera esposa de Robert Mugabe, el controvertido presidente de Zimbabue, y se la conocía afectuosamente como la ""Madre de la Nación"".
"
Q47004672,"Wilma Alanoca Mamani es una política boliviana que fue Ministra de Culturas y Turismo durante el gobierno de Evo Morales.
"
Q4726296,"Alicia Pietri de Caldera fue una figura prominente de la sociedad venezolana, conocida principalmente por ser la esposa del dos veces presidente de Venezuela, Rafael Caldera.
"
Q4750349,"Ana Echazarreta es una ingeniera mexicana y la primera mujer mexicana en viajar al espacio, participando en la misión Blue Origin NS-21.
"
Q485136,"Roza Otunbáyeva es una política y diplomática kirguisa que fue presidenta de Kirguistán de 2010 a 2011, convirtiéndose en la primera presidenta de Asia Central.
"
Q4873944,"Angela Marie Buchanan es la hija adoptiva de Pat Buchanan, comentarista político conservador, y su esposa, Shelley.
"
Q4877021,"Beata Szydło es una política polaca que fue Primera Ministra de Polonia desde 2015 hasta 2017, miembro del partido Ley y Justicia (PiS).
"
Q4898286,"Betsy DeVos es una empresaria, filántropa y política estadounidense que se desempeñó como Secretaria de Educación de los Estados Unidos de 2017 a 2021 bajo la administración de Donald Trump, conocida por su defensa de la elección de escuela y programas de vales escolares.
"
Q49128,"Drew Gilpin Faust es una historiadora estadounidense y fue la primera mujer presidenta de la Universidad de Harvard.
"
Q5043474,"Carmen Frei Ruiz-Tagle es una política chilena, militante de la Democracia Cristiana, que fue senadora y diputada, además de ser hija del expresidente Eduardo Frei Montalva.
"
Q5043475,"Hay muchas personas con ese nombre. ¿Podrías proporcionar más contexto? Por ejemplo, ¿sabes a qué se dedica o de qué país es? Si no, una respuesta general sería:

Carmen García González es una persona cuyo nombre y apellidos son comunes en países de habla hispana.
"
Q5043618,"Carmen Weber es una actriz y productora alemana, conocida por su trabajo en cine y televisión, incluyendo su participación en la serie ""Alarm für Cobra 11 – Die Autobahnpolizei"".
"
Q5044844,"Carolina Isakson de Barco es una empresaria y filántropa colombiana, conocida por su trabajo en desarrollo social y sostenible, especialmente a través de la Fundación Barco.
"
Q507514,"Laura Allende Gossens fue una política chilena, hermana del presidente Salvador Allende, conocida por su activismo en defensa de los derechos humanos durante la dictadura de Augusto Pinochet.
"
Q50851189,"Maribel Díaz Cabello es la esposa del actual Presidente del Perú, Martín Vizcarra.
"
Q510975,"Lilian Mercedes Letona, conocida como ""Comandante Luisa"" o ""Luisa Amanda Espinoza"", fue una destacada guerrillera nicaragüense del Frente Sandinista de Liberación Nacional (FSLN) y una figura clave en la Revolución Sandinista.
"
Q51601536,"Amelia Lyons es una renombrada experta en lenguaje corporal y microexpresiones.
"
Q5202476,"Céline Cousteau es una defensora humanitaria y ambiental, cineasta y narradora que continúa el legado de su familia explorando y protegiendo los océanos del mundo.
"
Q5253683,"Delfina Ortega Díaz es una política mexicana, actualmente Senadora por el estado de México y previamente Secretaria de Educación Pública durante el gobierno de Andrés Manuel López Obrador.
"
Q5401828,"Estrellita es una luchadora profesional mexicana conocida por su trabajo en el Consejo Mundial de Lucha Libre (CMLL) y por ser una de las principales exponentes de la lucha libre femenina en México.
"
Q5404530,"Manuela Warnes fue una patriota argentina de origen inglés que desempeñó un papel importante en la Guerra de la Independencia Argentina, especialmente en el norte del país, organizando y financiando tropas.
"
Q5409445,"Eulogia Echaurren fue una influyente figura de la aristocracia chilena, conocida por ser la esposa del Presidente Federico Errázuriz Zañartu y, más notablemente, la madre de Federico Errázuriz Echaurren, también Presidente de Chile.
"
Q5413668,"Loreto Silva es una abogada y política chilena, conocida por ser la primera mujer en ejercer como Ministra de Obras Públicas en Chile.
"
Q5415029,"Eva Contreras Sandoval es una abogada chilena que fue Fiscal Nacional del Ministerio Público de Chile entre 2015 y 2023.
"
Q5550245,"Maria Teresa Fontella Goulart fue la esposa del presidente brasileño João Goulart y Primera Dama de Brasil entre 1961 y 1964.
"
Q5551980,"Zulema Fátima Yoma fue la primera esposa del expresidente argentino Carlos Menem y la madre de sus dos hijos mayores, Zulema María Eva y Carlos Menem Jr.
"
Q55662817,"María Teresa Browne fue una destacada botánica chilena, reconocida por su trabajo en la taxonomía de plantas vasculares y su contribución a la flora de Chile.
"
Q55815569,"Carmen Vásquez es una defensora de los derechos humanos guatemalteca, reconocida por su trabajo en la defensa de los derechos de las mujeres indígenas y en la búsqueda de justicia para las víctimas del conflicto armado interno en Guatemala.
"
Q55815741,"Ángela María Orozco es una ingeniera y política colombiana, reconocida por haber sido Ministra de Transporte de Colombia entre 2018 y 2022.
"
Q56090846,"Consuelo Valdés Chadwick es una gestora cultural chilena que se desempeñó como Ministra de las Culturas, las Artes y el Patrimonio de Chile entre 2018 y 2022.
"
Q56237443,"Luisa María Narváez es una abogada y política colombiana, conocida por ser la exministra de Vivienda, Ciudad y Territorio de Colombia y por su trayectoria en el sector público.
"
Q56479601,"Sylvia Constaín es una ingeniera y política colombiana que se ha destacado por su labor como Ministra de Tecnologías de la Información y las Comunicaciones de Colombia (TIC).
"
Q5651026,"Marta Ide es una escritora y traductora japonesa especializada en literatura latinoamericana y española.
"
